"","Timestamp","Age","Gender","self_employed","treatment","work_interfere","tech_company","seek_help","anonymity","mental_health_consequence","phys_health_consequence","coworkers","supervisor","mental_health_interview","phys_health_interview","mental_vs_physical","obs_consequence","comments","PersonID","CompanyID","CountryID"
"163","8/27/14 12:44",31,"M","No","No","Never","Yes","Yes","Don't know","No","No","Some of them","Some of them","No","No","Don't know","No",NA,3612,603,46
"164","8/27/14 12:45",26,"male","No","No","Rarely","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","No","Don't know","No",NA,4464,236,46
"165","8/27/14 12:46",33,"F","Yes","Yes","Sometimes","Yes","Yes","Yes","No","No","Some of them","Yes","No","Yes","Yes","No","Many of these questions become irrelevant once 'Yes' is selected for 'Are you self-employed'.  It would be preferable for there to be a 'Not Relevant' option on these.",1973,1056,46
"166","8/27/14 12:47",27,"Woman","Yes","No",NA,"Yes","No","Yes","No","No","Yes","Yes","No","Maybe","Yes","No","as a UK-based company we don't have any medical provisions as it's all provided on the National Health Service (for now!) However if we do need to take days off for any kind of health problems everyone is understanding :)",2557,403,45
"167","8/27/14 12:48",34,"Male","No","No","Never","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,1054,831,46
"168","8/27/14 12:48",42,"male","No","No",NA,"Yes","No","Don't know","Maybe","No","Yes","Yes","No","Maybe","No","No",NA,1423,35,46
"169","8/27/14 12:48",23,"male","Yes","No","Sometimes","Yes","No","Don't know","Yes","No","No","No","No","Maybe","No","No",NA,2922,1106,22
"170","8/27/14 12:48",24,"Male","No","No","Rarely","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","No",NA,2423,160,45
"171","8/27/14 12:48",26,"Male","No","Yes","Sometimes","Yes","Don't know","Yes","No","No","Yes","Yes","No","No","Don't know","No","My employer employs 17k people worldwide and my previous employer only 140 globally both have been very supportive and accommodating with my moderate depression and intense anxiety.",4944,59,45
"172","8/27/14 12:48",31,"Male","Yes","Yes","Often","Yes","No","Don't know","Maybe","No","Some of them","Yes","No","Maybe","Don't know","No",NA,1030,884,45
"173","8/27/14 12:49",22,"M","No","Yes","Never","Yes","No","Don't know","Yes","Maybe","No","No","Maybe","Maybe","No","No",NA,4203,4,21
"174","8/27/14 12:49",23,"Female","No","No",NA,"Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","Yes","No",NA,2442,15,46
"175","8/27/14 12:49",34,"Female","No","Yes","Sometimes","No","No","Don't know","No","No","Some of them","Yes","No","No","No","No",NA,2474,800,8
"176","8/27/14 12:49",31,"male","No","No","Never","Yes","Don't know","Don't know","Maybe","No","No","Some of them","No","Maybe","Don't know","No",NA,4640,431,46
"177","8/27/14 12:50",28,"Male","No","No",NA,"No","Yes","Yes","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No",NA,2819,392,45
"178","8/27/14 12:50",32,"Female","No","Yes","Often","Yes","Don't know","Yes","No","No","Yes","Yes","No","No","Yes","Yes","I am not sure about my company's healthcare because I've opted out of it and I'm covered under another policy.I currently work at a great company though in past jobs I don't think I would have felt comfortable talking about mental health at all.",3111,772,46
"179","8/27/14 12:51",45,"F","No","Yes","Sometimes","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No","In small startups it is very hard to keep mental health issues truly private no matter what management does.",4573,1155,46
"180","8/27/14 12:51",33,"Male","No","No",NA,"Yes","No","Don't know","No","No","Yes","Yes","No","Maybe","Don't know","No","A close family member of mine struggles with mental health so I try not to stigmatize it. My employers/coworkers also seem compassionate toward any kind of health or family needs.",4300,1238,46
"181","8/27/14 12:51",29,"male","No","No","Never","Yes","No","No","Maybe","Maybe","No","Yes","Maybe","Yes","No","No",NA,1993,710,27
"182","8/27/14 12:51",26,"f","Yes","No","Sometimes","No","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","No","Don't know","No",NA,3627,924,21
"183","8/27/14 12:51",28,"Female","No","No","Never","Yes","Don't know","Yes","No","No","Yes","Yes","Maybe","Maybe","Don't know","No",NA,2710,958,45
"184","8/27/14 12:51",45,"M","No","Yes","Sometimes","Yes","Don't know","Don't know","Yes","Yes","Some of them","Some of them","No","No","Don't know","No",NA,1832,981,46
"185","8/27/14 12:52",43,"Male","No","Yes","Often","Yes","Don't know","Don't know","Yes","Maybe","No","No","No","No","No","No",NA,3619,776,46
"186","8/27/14 12:52",37,"male","No","No",NA,"Yes","No","Don't know","Yes","No","Some of them","No","Maybe","Yes","No","No",NA,4661,1259,46
"187","8/27/14 12:52",24,"Male","No","No","Sometimes","Yes","Don't know","Don't know","Maybe","No","Some of them","Yes","Maybe","Yes","Yes","No",NA,1989,910,45
"188","8/27/14 12:53",26,"Male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","No","No","Maybe","Yes","No",NA,2787,581,16
"189","8/27/14 12:53",23,"male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","Maybe","Yes","Don't know","No",NA,2225,257,45
"190","8/27/14 12:53",35,"Female","No","Yes","Never","Yes","No","Yes","Maybe","No","No","No","No","No","Don't know","No",NA,1627,382,46
"191","8/27/14 12:53",38,"Female","Yes","Yes","Often","Yes","No","Yes","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","Yes",NA,3723,954,40
"192","8/27/14 12:53",28,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","No","No",NA,3012,372,46
"193","8/27/14 12:54",28,"Male","No","No","Sometimes","Yes","No","Don't know","Yes","Maybe","No","No","No","Maybe","Don't know","No",NA,1894,1123,37
"194","8/27/14 12:54",35,"Male","No","Yes","Rarely","Yes","No","Yes","No","No","Some of them","Yes","No","No","Don't know","No",NA,4847,726,46
"195","8/27/14 12:54",32,"female","No","No","Sometimes","Yes","No","Don't know","Yes","Yes","Some of them","No","No","No","No","Yes","Too many people even especially IT considered mental health issues as a choice or something people can freely act about. You are depressed: take vacation. You feel weird: admit it is physical (otherwise it is not serious) go and see a doctor (and if you are on sick leave too many days you will get fired). You don't feel good today: take a holiday but don't work from home. In startup there is what I call the tyranny of happiness: you have to look happy to be accepted and to be worked with. At some point playing a role can definitely make the mental health issue worse and it is also a threat to diversity :(I don't like to call mental health issues an issue but actually when it comes to company field it too often becomes an issue and this is sad because working is sometimes better than medication. It is a vicious circle: people are scared of speaking about it so they don't inform their coworkers about what mental health is for real and so coworkers are so scared on a regular basis that the people with mental health issues keep it for themselves. ",3572,493,18
"196","8/27/14 12:54",31,"Mal","Yes","No","Never","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Don't know","No",NA,4068,347,24
"197","8/27/14 12:55",35,"Female","No","No","Never","Yes","No","Don't know","Maybe","Maybe","Some of them","No","No","No","Don't know","No",NA,1439,1190,46
"198","8/27/14 12:55",26,"Male","No","No","Rarely","Yes","No","Yes","No","No","Some of them","Yes","No","Maybe","No","No",NA,3632,279,46
"199","8/27/14 12:56",27,"Male","No","No",NA,"Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","No","Maybe","Yes","No",NA,4960,1217,46
"200","8/27/14 12:56",28,"Male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","Maybe","Some of them","No","No","Maybe","Don't know","No",NA,4886,122,45
"201","8/27/14 12:57",27,"Female","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Some of them","No","No","Yes","No","My seniority at the company and rapport with the owners has helped me gain support for seeking help regarding my mental health as well as being able to take time off or work from home when an episode starts.However I don't feel that the company's stance on mental health is as clear as say something like vision or dental.  There's very much a stigma.",3783,1055,46
"202","8/27/14 12:57",34,"female","No","Yes","Sometimes","No","Yes","Yes","Maybe","No","Some of them","Yes","No","No","Yes","No",NA,2187,643,46
"203","8/27/14 12:58",41,"male","No","Yes","Often","Yes","No","Don't know","Maybe","Maybe","Some of them","Some of them","Maybe","Maybe","Don't know","No",NA,2698,242,46
"204","8/27/14 12:58",37,"Male","No","No","Sometimes","Yes","No","Don't know","Yes","No","No","No","No","Yes","Don't know","No","When you are an introvert people don't notice if you are depressed. Its a vicious cycle of sorts.",4135,207,22
"205","8/27/14 13:00",34,"male","No","No",NA,"Yes","Don't know","Don't know","No","No","Yes","Yes","No","No","Yes","No",NA,2259,966,2
"206","8/27/14 13:02",32,"Male","No","Yes","Sometimes","Yes","No","Don't know","Yes","Maybe","No","No","No","No","No","Yes","I've answered 'Yes' on remote working but 50% is the maximum time we're allowed.The branch of the company I work for doesn't offer any medical benefits. It's not as common in the UK as we have the NHS for the moment. There are international branches that may so I've answered 'Don't know'.",1546,1024,45
"207","8/27/14 13:03",21,"Male","No","Yes","Sometimes","Yes","No","Don't know","No","No","Some of them","Some of them","Maybe","Maybe","Yes","No",NA,2141,1219,8
"208","8/27/14 13:04",30,"M","No","Yes","Often","Yes","No","Yes","Maybe","No","Yes","Yes","No","Maybe","Don't know","No",NA,1616,421,46
"209","8/27/14 13:04",24,"male","No","No","Never","Yes","Don't know","Don't know","No","No","Some of them","Yes","No","No","Don't know","No",NA,4184,708,46
"210","8/27/14 13:05",26,"male","No","No",NA,"Yes","No","No","Yes","Maybe","No","No","No","Maybe","Don't know","No",NA,3519,695,7
"211","8/27/14 13:06",40,"Female","No","No",NA,"Yes","Yes","Yes","No","No","Some of them","Yes","No","No","Yes","No",NA,1526,455,46
"212","8/27/14 13:06",37,"Male","No","No","Sometimes","No","No","Don't know","Yes","Maybe","Some of them","Yes","No","Maybe","Don't know","No",NA,2235,794,45
"213","8/27/14 13:07",26,"Male","Yes","Yes","Often","Yes","No","Don't know","Yes","No","No","No","No","Maybe","Don't know","No",NA,4150,529,45
"214","8/27/14 13:07",32,"F","No","Yes","Sometimes","Yes","No","No","Yes","Maybe","Some of them","Some of them","No","Maybe","No","Yes",NA,4115,173,46
"215","8/27/14 13:07",32,"f","No","Yes","Sometimes","No","Don't know","Yes","No","No","Yes","Yes","No","Yes","Yes","No",NA,1565,187,46
"216","8/27/14 13:07",27,"female","Yes","Yes","Sometimes","Yes","Don't know","Don't know","No","No","Some of them","No","No","No","Don't know","No","Many of these questions were difficult to answer as a self-employed person; I did my best with the available options.",2594,1118,46
"217","8/27/14 13:08",30,"Male","Yes","Yes","Often","Yes","No","Yes","No","No","Some of them","Yes","Maybe","Yes","Yes","No","I tried to answer as good as possible but I am CEO of a company so many questions don't fit very well.Also many of the questions are very US-centric in most systems healthcare is not your employers business.",2685,346,18
"218","8/27/14 13:09",31,"M","Yes","No",NA,"Yes","Don't know","Yes","No","No","Some of them","Some of them","No","No","Yes","No",NA,4344,1036,8
"219","8/27/14 13:09",29,"F","No","Yes","Never","No","Don't know","Don't know","Maybe","No","Some of them","No","No","No","Don't know","No",NA,2569,968,46
"220","8/27/14 13:09",41,"Male (CIS)","No","No",NA,"Yes","No","Don't know","Yes","No","No","Some of them","No","No","Don't know","No",NA,3609,1221,46
"221","8/27/14 13:12",34,"female","No","No",NA,"Yes","No","Don't know","No","No","Yes","Yes","Maybe","Maybe","Yes","No","One of my coworkers has mental health issues and she's open about them (eg: my enjoyment of this project may be due to my recent change in meds). I believe the response has been generally supportive. We're a very small tight-knit company.",3710,681,46
"222","8/27/14 13:12",33,"Male","No","No",NA,"Yes","No","Don't know","No","No","Yes","Yes","Yes","Yes","Don't know","No",NA,1046,677,45
"223","8/27/14 13:14",28,"male","No","No","Rarely","Yes","No","Don't know","No","No","Some of them","Some of them","No","Maybe","Don't know","No",NA,1142,1160,46
"224","8/27/14 13:15",28,"Male","No","Yes","Sometimes","Yes","No","Yes","Yes","No","No","Some of them","No","No","No","No",NA,1343,1040,46
"225","8/27/14 13:15",23,"Male","No","No","Never","Yes","Don't know","Don't know","No","No","No","Yes","No","Yes","Yes","No","A strong mind goes a long way. Stay strong. Take some time off to help. Its all in your head. ",2506,812,46
"226","8/27/14 13:18",24,"M","No","No",NA,"Yes","No","Yes","No","No","Yes","Yes","Maybe","Yes","Yes","No","Would you bring up a mental health issue with a potential employer in an interview?Poignant.",4399,1170,46
"227","8/27/14 13:18",32,"male","No","No","Rarely","Yes","No","Don't know","No","No","Some of them","Yes","No","Maybe","Yes","No",NA,2679,481,46
"228","8/27/14 13:19",34,"Male","Yes","No","Sometimes","Yes","Yes","Don't know","Yes","Yes","No","No","No","Maybe","Yes","No",NA,3849,479,1
"229","8/27/14 13:21",24,"Male","No","No","Never","Yes","Don't know","Don't know","Maybe","No","Some of them","No","Maybe","Maybe","Yes","No",NA,3684,83,46
"230","8/27/14 13:22",26,"male","Yes","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Yes","No",NA,1629,92,45
"231","8/27/14 13:22",36,"Male","No","Yes","Sometimes","Yes","Yes","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","Don't know","Yes",NA,4277,482,46
"232","8/27/14 13:23",41,"Male","No","Yes","Rarely","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","No","Maybe","Maybe","No","No","I found it difficult to answer all of the questions effectively as many of them would depend on the nature of the mental health issues as some seem more socially accepted than others. For some people telling your current supervisor that you have a history of bi-polar disorder might be easier than telling a potential employer that you have a history of compulsive gambling. They might both be bits of irrelevant information (past behavior and not indicators of future behavior). However western culture pushes us to appear as capable as possible to our supervisors in pursuit of excellence in our work. Providing information that could create a negative bias seems like a more genuine and yet more risky approach to the discussion.",1336,654,46
"233","8/27/14 13:24",38,"Male","No","Yes","Sometimes","No","Don't know","Don't know","Yes","No","No","No","No","Maybe","No","No",NA,1614,1002,45
"234","8/27/14 13:24",38,"Male","No","No","Sometimes","Yes","Don't know","Don't know","Maybe","Maybe","Some of them","Yes","No","Maybe","No","No",NA,4200,885,46
"235","8/27/14 13:26",30,"male","No","No",NA,"Yes","Don't know","Yes","No","No","Some of them","Some of them","No","No","Yes","No",NA,3366,999,29
"236","8/27/14 13:26",25,"Male","No","No","Never","Yes","No","Don't know","Yes","Maybe","No","No","No","Maybe","No","No",NA,4935,1011,45
"237","8/27/14 13:27",37,"Male","No","Yes","Often","Yes","Don't know","Don't know","Maybe","No","Some of them","Some of them","No","Yes","Don't know","No",NA,3533,535,8
"238","8/27/14 13:29",34,"Male","No","No",NA,"Yes","No","Yes","No","No","Some of them","Yes","No","Yes","No","Yes",NA,4629,441,45
"239","8/27/14 13:29",37,"F","No","Yes","Sometimes","No","Yes","Yes","No","No","Some of them","Some of them","No","Maybe","Yes","No",NA,4317,760,46
"240","8/27/14 13:31",28,"Female","No","Yes","Sometimes","No","Yes","Yes","No","No","Some of them","Yes","No","No","No","Yes",NA,4618,1228,8
"241","8/27/14 13:31",22,"Male","No","No",NA,"Yes","No","Don't know","No","No","Some of them","Yes","Maybe","Maybe","No","No",NA,2747,100,42
"242","8/27/14 13:32",34,"male","No","Yes","Sometimes","Yes","No","Don't know","Maybe","No","Some of them","Some of them","No","Maybe","No","Yes",NA,1274,661,46
"243","8/27/14 13:32",33,"M","No","Yes","Sometimes","Yes","Yes","Yes","No","No","Some of them","Yes","No","No","Don't know","No",NA,4286,1124,46
"244","8/27/14 13:33",25,"Male","No","No",NA,"Yes","No","Yes","Maybe","No","Some of them","Yes","No","Yes","No","No",NA,1747,158,40
"245","8/27/14 13:34",27,"Male","No","No","Never","Yes","Don't know","Yes","No","No","Some of them","Yes","Maybe","Maybe","Yes","No",NA,3008,842,46
